[ INFO/2024-03-13 01:14:06,398] websocket: Websocket connected
[ INFO/2024-03-13 01:14:06,429] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:14:06,546] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:06,957] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:12,468] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:14:13,295] websocket: Websocket connected
[ INFO/2024-03-13 01:14:13,325] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:14:13,439] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:13,751] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:18,879] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:14:19,742] websocket: Websocket connected
[ INFO/2024-03-13 01:14:19,767] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:14:19,893] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:20,306] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:25,631] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:14:26,420] websocket: Websocket connected
[ INFO/2024-03-13 01:14:26,452] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:14:26,558] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:26,973] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:32,195] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:14:32,949] websocket: Websocket connected
[ INFO/2024-03-13 01:14:32,981] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:14:33,097] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:14:33,508] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:15:05,448] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:15:06,240] websocket: Websocket connected
[ INFO/2024-03-13 01:15:06,272] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:15:06,381] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
